@relation segment

@attribute original numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {border,not-border}

@data
0.416531,0.2504,0.600505,0.68356,0.017866,0.787406,-0.103847,-1.063458,0.18761,0.397379,0.416754,0.251589,0.600958,0.690282,0.027128,0.774829,-0.084547,-1.091999,0.178431,0.369618,0.418934,0.252892,0.624637,0.733779,0.062629,0.746682,-0.012903,-1.268256,0.159241,0.289513,-0.00218,0.429836,0.226392,0.614147,0.705319,0.055879,0.722869,-0.01755,-1.389468,0.137422,0.274452,-0.013082,-0.010902,0.462471,0.139567,0.270604,0.343932,0.020548,0.306665,0.037267,-1.20273,0.004436,0.03648,-0.045717,-0.043537,-0.032635,0.477319,0.053539,0.185272,-0.094485,-0.012728,0.125735,-0.22022,-0.031867,0.000535,0.059844,-0.060565,-0.058385,-0.047483,-0.014848,0.475873,0.504491,0.432506,4.758733,0.023475,0.479219,not-border
0.414365,0.213167,0.5209,0.719483,0.119233,0.491281,0.228202,-0.890814,0.023458,0.041212,0.414793,0.216542,0.530223,0.73058,0.122408,0.502999,0.227581,-0.993186,0.026693,0.044818,0.41786,0.23081,0.592363,0.776349,0.12223,0.623358,0.152991,-1.308286,0.075751,0.115801,-0.003067,0.429115,0.212913,0.600294,0.704293,0.063614,0.699802,0.004491,-1.377764,0.122101,0.242545,-0.014322,-0.011255,0.460851,0.129271,0.262761,0.319668,0.014215,0.310906,0.008762,-1.212817,0.004925,0.046002,-0.046058,-0.042991,-0.031736,0.471947,0.046332,0.176721,-0.098927,-0.010796,0.113292,-0.212219,-0.054146,0.00052,0.052981,-0.057154,-0.054087,-0.042831,-0.011095,0.473585,0.502684,0.427291,4.735846,0.024903,0.478065,not-border
0.420595,0.238659,0.422196,0.497683,0.022042,0.536662,-0.038979,0.887199,0.059091,0.172146,0.420636,0.238736,0.435492,0.524519,0.033653,0.531212,-0.006693,0.953832,0.059527,0.152614,0.421607,0.235274,0.532456,0.64149,0.064019,0.599244,0.042246,1.373806,0.085501,0.164132,-0.000971,0.430654,0.201421,0.581293,0.655148,0.041548,0.690532,-0.035384,-1.387259,0.116498,0.264707,-0.010017,-0.009047,0.460508,0.119249,0.256469,0.295526,0.008146,0.313806,-0.01828,-1.228522,0.005172,0.055646,-0.039872,-0.038901,-0.029854,0.46761,0.041163,0.16891,-0.105594,-0.008822,0.0996,-0.205194,-0.076823,0.000519,0.046453,-0.046974,-0.046003,-0.036956,-0.007102,0.473119,0.504968,0.422631,4.731192,0.027676,0.478743,not-border
0.427353,0.280371,0.616885,0.333466,-0.120196,0.735184,-0.401718,1.232967,0.182035,0.655527,0.426955,0.275101,0.607995,0.355654,-0.10845,0.728697,-0.373043,1.254932,0.176425,0.616649,0.426434,0.24352,0.586405,0.481963,-0.052387,0.71873,-0.236767,-1.509375,0.155931,0.465989,0.000521,0.433667,0.189652,0.570131,0.589301,0.00647,0.696071,-0.10677,-1.392934,0.116522,0.323835,-0.006712,-0.007233,0.461098,0.10928,0.251984,0.269766,0.001819,0.316413,-0.046647,-1.250097,0.005228,0.066554,-0.034144,-0.034664,-0.027431,0.464131,0.038149,0.162159,-0.113533,-0.006897,0.085516,-0.199049,-0.099561,0.000523,0.040493,-0.037176,-0.037697,-0.030464,-0.003033,0.472915,0.507677,0.418988,4.729148,0.030167,0.479801,not-border
0.418727,0.273568,0.846408,0.631961,-0.179105,1.067161,-0.4352,-1.353603,0.617529,1.149783,0.420405,0.266632,0.817416,0.614965,-0.163306,1.029798,-0.414833,-1.3568,0.543938,1.063834,0.427663,0.228966,0.681074,0.566462,-0.080995,0.854098,-0.287636,-1.37602,0.276691,0.665492,-0.007258,0.436914,0.175477,0.571178,0.554975,-0.014577,0.705777,-0.150802,-1.391873,0.1184,0.3689,-0.016509,-0.009251,0.462234,0.09909,0.250497,0.2427,-0.004851,0.31971,-0.07701,-1.275152,0.005128,0.079479,-0.041828,-0.034571,-0.025319,0.461322,0.037136,0.156622,-0.12186,-0.005093,0.071799,-0.193659,-0.121853,0.000525,0.035238,-0.040917,-0.033659,-0.024408,0.000912,0.472541,0.510015,0.416958,4.725405,0.031928,0.480548,not-border
0.422772,0.217318,0.889676,1.058043,0.128615,1.069925,-0.011881,-1.195142,0.738197,0.610469,0.423393,0.215254,0.857869,1.01423,0.114928,1.031602,-0.017372,-1.210282,0.649341,0.575548,0.428255,0.199973,0.709945,0.785168,0.041278,0.862964,-0.077796,-1.310894,0.329664,0.46127,-0.004862,0.439969,0.160243,0.576228,0.541166,-0.024947,0.713496,-0.17233,-1.403111,0.120535,0.394923,-0.016576,-0.011715,0.463481,0.088463,0.253105,0.21649,-0.011574,0.32446,-0.10797,-1.300129,0.00492,0.094411,-0.040088,-0.035226,-0.023512,0.458999,0.037744,0.152259,-0.129784,-0.003473,0.059092,-0.188875,-0.143,0.000519,0.030748,-0.035606,-0.030744,-0.019029,0.004483,0.473203,0.512562,0.41423,4.732027,0.033882,0.483843,not-border
0.425257,0.20549,0.666929,0.851289,0.132515,0.708967,0.142322,-0.922824,0.299322,0.226497,0.426562,0.202922,0.663617,0.831228,0.118092,0.723811,0.107417,-0.943149,0.292831,0.247738,0.432771,0.18522,0.658419,0.701337,0.023212,0.792182,-0.090845,-1.424066,0.25699,0.413359,-0.006209,0.442917,0.145518,0.587236,0.499752,-0.051977,0.728034,-0.228282,-1.430827,0.119787,0.459899,-0.016355,-0.010146,0.464394,0.077447,0.259721,0.194411,-0.017817,0.33102,-0.136609,-1.321936,0.004703,0.110359,-0.037832,-0.031623,-0.021477,0.456987,0.03951,0.148852,-0.136634,-0.002085,0.047907,-0.18454,-0.162115,0.000505,0.02702,-0.030425,-0.024216,-0.014071,0.007407,0.473789,0.515539,0.412205,4.737887,0.035737,0.485751,not-border
0.450711,0.21276,0.727088,-0.005877,-0.221898,0.689672,-0.695549,1.077569,0.326169,1.031744,0.448593,0.207053,0.718714,0.05382,-0.223614,0.718223,-0.664404,-1.557811,0.282503,1.017082,0.440917,0.175241,0.707737,0.337755,-0.189365,0.834162,-0.496407,-1.499384,0.18584,0.903915,0.007676,0.444906,0.130807,0.613023,0.441362,-0.094466,0.756042,-0.31468,-1.448351,0.117073,0.575226,0.003686,-0.003989,0.464562,0.066534,0.268853,0.179825,-0.022956,0.339275,-0.15945,-1.338985,0.004616,0.125469,-0.01597,-0.023645,-0.019656,0.455136,0.042023,0.146072,-0.141876,-0.000968,0.038621,-0.180497,-0.178174,0.000484,0.02401,-0.006544,-0.014219,-0.01023,0.009426,0.4736,0.518653,0.409686,4.735999,0.037904,0.483182,not-border
0.44119,0.213894,0.935276,0.008955,-0.399259,0.925085,-0.91613,-1.441354,0.419271,1.742806,0.44107,0.205228,0.911965,0.0581,-0.385041,0.930337,-0.872237,-1.442446,0.349857,1.664748,0.439972,0.162573,0.805414,0.313557,-0.274744,0.93723,-0.623673,-1.447848,0.205951,1.230215,0.001098,0.444319,0.117087,0.639382,0.434305,-0.115087,0.787302,-0.352997,-1.439853,0.127386,0.651455,-0.003249,-0.004347,0.463669,0.056798,0.278502,0.175091,-0.026422,0.348752,-0.173661,-1.351465,0.004797,0.137629,-0.022599,-0.023697,-0.01935,0.45332,0.044981,0.143558,-0.145128,-0.000146,0.031475,-0.176603,-0.190145,0.000456,0.021651,-0.012251,-0.013349,-0.009001,0.010349,0.471594,0.519566,0.407718,4.715945,0.038947,0.480342,not-border
0.421353,0.176197,0.939121,0.949399,-0.038724,1.200124,-0.250725,-1.246733,1.029439,1.066821,0.422793,0.171859,0.917425,0.910582,-0.048815,1.169987,-0.259405,-1.264607,0.922628,1.03525,0.429924,0.145333,0.817271,0.711162,-0.100265,1.029523,-0.318361,-1.355816,0.49704,0.915713,-0.007132,0.44067,0.105649,0.651859,0.496332,-0.096369,0.810503,-0.314171,-1.416323,0.159146,0.633397,-0.017877,-0.010745,0.461527,0.050076,0.287333,0.180811,-0.027852,0.358819,-0.178008,-1.36107,0.00534,0.145319,-0.038734,-0.031602,-0.020857,0.451446,0.04817,0.141006,-0.146169,0.000375,0.026583,-0.172752,-0.19716,0.000425,0.019869,-0.028653,-0.021521,-0.010776,0.010081,0.468386,0.517428,0.406155,4.683861,0.038997,0.477821,not-border
0.414797,0.103863,1.070192,1.265458,0.207491,1.257653,0.007804,-1.304663,1.245158,0.782342,0.415532,0.105305,1.039454,1.215143,0.177113,1.229347,-0.014204,-1.309564,1.135151,0.77492,0.421504,0.110241,0.875429,0.929238,0.030747,1.071766,-0.142528,-1.345867,0.641478,0.740594,-0.005971,0.435108,0.095158,0.659459,0.565348,-0.065618,0.822046,-0.256698,-1.402515,0.18788,0.582688,-0.019575,-0.013604,0.458091,0.048117,0.295142,0.195779,-0.027174,0.368867,-0.173088,-1.370402,0.00627,0.14814,-0.042559,-0.036588,-0.022984,0.449453,0.051422,0.138209,-0.144916,0.000601,0.02397,-0.168886,-0.198667,0.000391,0.018598,-0.033921,-0.02795,-0.014346,0.008638,0.465338,0.515985,0.404147,4.653377,0.039009,0.474676,not-border
0.411899,0.093379,1.004701,0.893465,-0.110117,1.234657,-0.341192,-1.474581,0.995004,1.241651,0.412693,0.092952,0.983339,0.88232,-0.099585,1.208878,-0.326558,-1.467299,0.918645,1.178859,0.417092,0.092367,0.862371,0.808429,-0.053652,1.06228,-0.253851,-1.430132,0.566941,0.868175,-0.004398,0.428765,0.087191,0.663323,0.592839,-0.050914,0.822928,-0.230089,-1.415181,0.195997,0.555297,-0.016072,-0.011673,0.453443,0.049988,0.302505,0.217706,-0.02458,0.378448,-0.160742,-1.382218,0.007539,0.146702,-0.040749,-0.036351,-0.024678,0.447318,0.054593,0.135094,-0.141441,0.000557,0.023559,-0.165,-0.194601,0.000356,0.017778,-0.034625,-0.030226,-0.018553,0.006125,0.461591,0.510998,0.402913,4.61591,0.038464,0.469239,not-border
0.408683,0.100277,0.906387,0.731425,-0.146836,1.112627,-0.381202,-1.517351,0.618169,1.124416,0.408935,0.099531,0.895813,0.724849,-0.142021,1.099782,-0.374933,-1.514593,0.589796,1.095292,0.411553,0.093675,0.82632,0.688719,-0.107821,1.016003,-0.327284,-1.492528,0.435342,0.906337,-0.002617,0.421715,0.084337,0.66386,0.598226,-0.045871,0.818997,-0.220772,-1.443493,0.19452,0.541496,-0.012779,-0.010162,0.447749,0.053754,0.310145,0.244304,-0.020377,0.387351,-0.143047,-1.398631,0.009054,0.142056,-0.038813,-0.036196,-0.026034,0.445049,0.057554,0.131719,-0.135969,0.000283,0.025168,-0.161136,-0.185444,0.000321,0.017355,-0.036114,-0.033496,-0.023335,0.0027,0.457055,0.502112,0.400545,4.570554,0.03773,0.464028,not-border
0.399261,0.107237,0.800036,0.672157,-0.097372,0.979674,-0.307517,-0.713616,0.51573,0.868244,0.399803,0.106612,0.800743,0.676706,-0.094014,0.980408,-0.303701,-0.705817,0.493573,0.856791,0.403554,0.101184,0.786771,0.691747,-0.071239,0.96339,-0.271643,-1.524533,0.391955,0.769968,-0.003751,0.413694,0.084986,0.665075,0.616312,-0.034039,0.815735,-0.199423,-1.468982,0.197143,0.516253,-0.013891,-0.01014,0.441232,0.057833,0.318588,0.274094,-0.014817,0.395613,-0.121518,-1.420557,0.01072,0.135155,-0.041429,-0.037678,-0.027538,0.442685,0.060195,0.128246,-0.128839,-0.00017,0.028536,-0.157375,-0.172141,0.000287,0.017281,-0.042882,-0.039131,-0.028991,-0.001453,0.4519,0.496594,0.397804,4.519001,0.036474,0.458623,not-border
0.38984,0.140572,0.80843,0.757488,-0.022933,0.981484,-0.223996,0.660319,0.712416,0.762868,0.390375,0.135352,0.806708,0.771695,-0.014478,0.978339,-0.206644,-1.548794,0.657272,0.732782,0.393668,0.107974,0.787984,0.805625,0.014783,0.949311,-0.143686,-1.508503,0.438082,0.6064,-0.003293,0.404947,0.085452,0.668299,0.641738,-0.019169,0.814688,-0.17295,-1.489582,0.202647,0.488847,-0.014572,-0.011279,0.434152,0.061012,0.328194,0.306502,-0.008006,0.403434,-0.096932,-1.447646,0.012463,0.126659,-0.043777,-0.040484,-0.029205,0.44029,0.062437,0.124898,-0.120499,-0.000746,0.033308,-0.153807,-0.155967,0.000254,0.017506,-0.049915,-0.046622,-0.035343,-0.006138,0.446375,0.490972,0.394346,4.463755,0.035315,0.453439,not-border
0.372285,0.141769,0.964458,1.189784,0.239681,1.075207,0.114576,-1.419135,0.970094,0.513314,0.373727,0.133858,0.940189,1.143295,0.208354,1.059389,0.083906,-1.431319,0.880142,0.520677,0.382373,0.098246,0.821464,0.892511,0.058058,0.975504,-0.082992,-1.486502,0.50504,0.575765,-0.008646,0.396,0.085325,0.669768,0.650955,-0.013381,0.813348,-0.162394,-1.51629,0.203691,0.477545,-0.022273,-0.013627,0.426805,0.062369,0.339257,0.341249,-0.000002,0.411076,-0.069827,-1.478675,0.014216,0.117124,-0.053078,-0.044432,-0.030805,0.437948,0.06424,0.121906,-0.111474,-0.001385,0.039046,-0.15052,-0.13831,0.000223,0.017968,-0.064221,-0.055574,-0.041947,-0.011142,0.441098,0.481911,0.390582,4.410979,0.034344,0.447397,not-border
0.364332,0.103805,0.97072,0.857201,-0.119084,1.184322,-0.327121,-0.480868,0.967433,1.215107,0.36619,0.099348,0.946619,0.831256,-0.116271,1.155637,-0.32438,-0.485848,0.875222,1.160711,0.375283,0.088597,0.822602,0.724361,-0.08089,1.005422,-0.281061,-0.505869,0.483022,0.852929,-0.009093,0.386926,0.08637,0.666709,0.658633,-0.005743,0.806361,-0.147728,-1.55343,0.199667,0.45703,-0.020736,-0.011643,0.419529,0.061249,0.351921,0.377494,0.008968,0.418782,-0.041288,-1.511985,0.015899,0.107321,-0.053339,-0.044246,-0.032602,0.435753,0.065616,0.119444,-0.102332,-0.00203,0.045251,-0.147582,-0.120454,0.000195,0.018592,-0.069564,-0.060471,-0.048827,-0.016225,0.435974,0.473655,0.386276,4.359742,0.033646,0.441545,not-border
0.36866,0.129257,0.96952,0.461866,-0.384172,1.151685,-0.689819,1.473266,0.58828,1.78195,0.368386,0.126783,0.936449,0.496409,-0.33271,1.123356,-0.626947,1.477649,0.584307,1.607573,0.367987,0.109752,0.794369,0.667858,-0.097367,0.975294,-0.307436,1.50798,0.442169,0.849299,0.000399,0.377524,0.085891,0.664444,0.706783,0.028659,0.791299,-0.084517,1.547846,0.194459,0.385403,-0.009138,-0.009537,0.412694,0.057331,0.365878,0.41336,0.018325,0.426732,-0.013373,-1.545634,0.017455,0.098328,-0.044308,-0.044707,-0.03517,0.433807,0.066622,0.117587,-0.09365,-0.002629,0.051385,-0.145035,-0.10344,0.000169,0.01929,-0.065421,-0.06582,-0.056283,-0.021113,0.430648,0.468211,0.381413,4.30648,0.032569,0.435022,not-border
0.345221,0.162126,0.878742,1.153117,0.309238,0.920635,0.232481,1.234977,0.882737,0.317958,0.346442,0.154029,0.863998,1.126936,0.28545,0.910141,0.216795,1.285978,0.783509,0.314055,0.353975,0.112836,0.791548,0.977128,0.166765,0.878721,0.098407,1.454979,0.405064,0.328879,-0.007532,0.368534,0.077664,0.674536,0.786769,0.081411,0.775929,0.01084,1.512968,0.18466,0.294318,-0.022092,-0.014559,0.406683,0.050741,0.380166,0.446201,0.02718,0.434962,0.011239,0.393815,0.018894,0.091257,-0.060241,-0.052709,-0.03815,0.432205,0.067357,0.116295,-0.085988,-0.003141,0.056909,-0.142897,-0.088032,0.000148,0.019961,-0.085763,-0.07823,-0.063671,-0.025522,0.425583,0.460099,0.377128,4.255829,0.031332,0.431418,not-border
0.338407,0.087402,0.947092,1.281422,0.424748,0.917967,0.363455,0.385789,0.717711,0.212218,0.339445,0.081077,0.924266,1.254699,0.399839,0.873522,0.381177,0.330323,0.629072,0.194294,0.345777,0.072223,0.827306,1.094355,0.26159,0.833335,0.261021,1.523064,0.316666,0.194939,-0.006332,0.361638,0.063097,0.687808,0.832527,0.109209,0.773999,0.058528,1.491949,0.181242,0.257522,-0.022193,-0.015861,0.401847,0.042112,0.393401,0.473498,0.03461,0.443254,0.030243,1.536684,0.020282,0.086807,-0.062402,-0.05607,-0.040209,0.431033,0.067947,0.115435,-0.079843,-0.003531,0.061326,-0.141169,-0.07472,0.000131,0.020502,-0.091589,-0.085256,-0.069395,-0.029187,0.422736,0.456282,0.374568,4.227364,0.031491,0.430036,not-border
0.345425,0.070373,0.722919,0.716617,-0.0195,0.874859,-0.158242,-1.492262,0.846263,0.718454,0.345145,0.066844,0.731294,0.748262,0.001159,0.878319,-0.130057,-1.512914,0.759313,0.660615,0.34543,0.055611,0.764357,0.876079,0.090086,0.884501,-0.008421,1.54096,0.402806,0.429698,-0.000284,0.357681,0.052214,0.690236,0.815879,0.093503,0.789552,0.026327,1.484529,0.198088,0.29296,-0.012536,-0.012252,0.398463,0.032695,0.40432,0.493737,0.040005,0.45109,0.042647,1.515116,0.021663,0.085004,-0.053318,-0.053034,-0.040782,0.43036,0.068519,0.114831,-0.075604,-0.003776,0.064235,-0.13984,-0.063767,0.000119,0.020824,-0.085215,-0.084931,-0.072679,-0.031897,0.421398,0.456381,0.374113,4.213983,0.031864,0.42752,not-border
0.340933,0.080378,0.837399,0.710981,-0.113351,1.033817,-0.322836,0.124686,0.866851,1.03151,0.341322,0.076559,0.830597,0.718027,-0.100081,1.023571,-0.305543,0.13036,0.779545,0.975395,0.344478,0.060009,0.789178,0.761606,-0.025329,0.960858,-0.199252,1.497883,0.450917,0.693246,-0.003156,0.355938,0.048666,0.694711,0.787225,0.066995,0.812711,-0.025487,1.478581,0.222632,0.353221,-0.014616,-0.011459,0.396723,0.025378,0.412142,0.506651,0.043231,0.457715,0.048935,1.500242,0.022972,0.085257,-0.0554,-0.052244,-0.040785,0.430231,0.069179,0.114326,-0.07354,-0.003862,0.065353,-0.138893,-0.05528,0.000113,0.020859,-0.088909,-0.085753,-0.074293,-0.033508,0.42095,0.456814,0.374377,4.209502,0.03203,0.426295,not-border
0.33319,0.097389,0.977326,0.991333,0.005165,1.189183,-0.19785,1.440723,1.319937,1.023513,0.334708,0.092915,0.95746,0.972449,0.006298,1.164139,-0.19169,1.443825,1.16594,0.970799,0.342046,0.068792,0.84814,0.883362,0.025333,1.023232,-0.13987,1.456273,0.58236,0.689974,-0.007338,0.355466,0.048583,0.709379,0.799798,0.066202,0.832622,-0.032824,1.467583,0.246175,0.376878,-0.020758,-0.01342,0.396728,0.026612,0.416477,0.51259,0.044441,0.46231,0.05028,1.492181,0.024042,0.086737,-0.062019,-0.054682,-0.041261,0.430665,0.06999,0.113836,-0.073782,-0.003781,0.064528,-0.13831,-0.049257,0.000112,0.020573,-0.095957,-0.088619,-0.075199,-0.033937,0.421737,0.458411,0.375187,4.217368,0.032219,0.42614,not-border
0.335525,0.097757,1.104421,1.300402,0.228965,1.276191,0.024211,1.412362,1.630712,0.822381,0.335873,0.09379,1.077602,1.27102,0.220557,1.243936,0.027084,1.412273,1.449325,0.774274,0.340517,0.070028,0.921587,1.085791,0.159433,1.063937,0.021853,1.41915,0.705058,0.555247,-0.004644,0.356349,0.052806,0.729049,0.843763,0.087861,0.846366,-0.002603,1.454558,0.266224,0.363522,-0.020476,-0.015832,0.398512,0.034122,0.416983,0.511487,0.043685,0.46422,0.047267,1.491361,0.024691,0.088932,-0.062639,-0.057995,-0.042163,0.431653,0.070959,0.113379,-0.076292,-0.003537,0.061782,-0.138074,-0.045613,0.000116,0.019973,-0.09578,-0.091136,-0.075304,-0.033141,0.423992,0.460945,0.376228,4.239919,0.032342,0.428433,not-border
0.329829,0.115933,1.188146,1.465258,0.365793,1.324953,0.140304,1.425416,1.796503,0.732087,0.331745,0.111307,1.152317,1.416609,0.337337,1.288548,0.128061,1.425363,1.601107,0.70118,0.341951,0.088717,0.957963,1.152802,0.202177,1.089367,0.063434,1.426988,0.781512,0.539587,-0.010206,0.359345,0.066496,0.742429,0.877463,0.107085,0.85227,0.025193,1.448691,0.276948,0.34613,-0.0276,-0.017394,0.402046,0.043743,0.413207,0.502163,0.040602,0.463224,0.038938,1.498991,0.024825,0.092147,-0.070301,-0.060096,-0.042702,0.433159,0.072045,0.113069,-0.080874,-0.00314,0.057295,-0.138169,-0.044182,0.000125,0.019105,-0.101414,-0.091208,-0.073815,-0.031113,0.427606,0.463831,0.377756,4.276055,0.032871,0.431715,not-border
0.340654,0.144822,1.103941,1.203134,0.112813,1.311092,-0.107958,1.504058,1.868724,1.058395,0.341883,0.139057,1.076643,1.178854,0.113819,1.276518,-0.097664,1.499497,1.652055,0.988845,0.348965,0.11052,0.927564,1.057423,0.127148,1.083226,-0.025803,1.471578,0.78338,0.63162,-0.007082,0.364921,0.084573,0.741423,0.886354,0.116264,0.844323,0.042031,1.455749,0.26975,0.326746,-0.023038,-0.015956,0.407224,0.053621,0.404908,0.482568,0.034481,0.459786,0.022782,1.516336,0.024479,0.097694,-0.065341,-0.058259,-0.042303,0.435121,0.07317,0.113082,-0.087186,-0.002611,0.051397,-0.138583,-0.044688,0.000137,0.018048,-0.093238,-0.086156,-0.0702,-0.027897,0.432458,0.470082,0.379319,4.324583,0.034373,0.437582,not-border
0.354957,0.13285,0.98547,1.051778,0.063523,1.176476,-0.124699,0.04077,1.303918,0.912927,0.355121,0.130858,0.972264,1.056241,0.081954,1.154331,-0.098091,1.515574,1.179268,0.840405,0.35818,0.120953,0.888004,1.044659,0.15051,1.01848,0.026179,1.492774,0.625366,0.510714,-0.003059,0.373176,0.103965,0.725517,0.872632,0.116814,0.821304,0.051329,1.476734,0.243979,0.301776,-0.018055,-0.014996,0.413823,0.062055,0.392852,0.451004,0.024713,0.455118,-0.004114,1.542975,0.023721,0.107633,-0.058701,-0.055643,-0.040647,0.437458,0.074247,0.113587,-0.094764,-0.00198,0.044538,-0.139302,-0.046697,0.000152,0.016901,-0.082336,-0.079278,-0.064281,-0.023635,0.437924,0.478971,0.380998,4.379243,0.036231,0.445241,not-border
0.360365,0.145111,1.027965,1.358719,0.401389,1.040552,0.318166,1.488847,0.674596,0.295117,0.361416,0.145517,1.005896,1.3232,0.374961,1.027244,0.295955,1.492096,0.639716,0.29912,0.368182,0.144785,0.876889,1.110826,0.233429,0.945517,0.165308,1.501904,0.44951,0.321712,-0.006765,0.384242,0.122478,0.693906,0.812176,0.089259,0.797043,0.015133,1.513365,0.220018,0.311199,-0.022825,-0.01606,0.421465,0.067414,0.379618,0.407813,0.011401,0.450865,-0.043051,0.158813,0.022507,0.124052,-0.060049,-0.053284,-0.037224,0.440073,0.075195,0.114687,-0.10306,-0.001286,0.03725,-0.14031,-0.049574,0.000168,0.015767,-0.078656,-0.071891,-0.055831,-0.018608,0.444067,0.48588,0.381385,4.440671,0.039134,0.453359,not-border
0.373625,0.212883,0.960104,1.155895,0.2052,1.078706,0.077189,1.52656,0.838308,0.541653,0.375298,0.207251,0.938143,1.119106,0.184398,1.061285,0.057822,1.525218,0.787509,0.541396,0.384053,0.176807,0.81964,0.919409,0.086287,0.959358,-0.039949,1.527006,0.507043,0.521868,-0.008755,0.397701,0.132802,0.659455,0.682586,0.016493,0.790788,-0.108203,0.201435,0.207469,0.409784,-0.022403,-0.013648,0.429606,0.068402,0.369311,0.356656,-0.00429,0.448423,-0.091767,-1.53239,0.020669,0.147826,-0.054307,-0.045553,-0.031905,0.442864,0.075962,0.116369,-0.111496,-0.000576,0.030087,-0.141583,-0.052471,0.000183,0.014738,-0.067566,-0.058811,-0.045163,-0.013258,0.451177,0.499653,0.38343,4.511773,0.042883,0.462119,not-border
